T3_generic_review,熱海市ストーカ炉談合損害賠償請求事件,損害賠償請求事件,36439,28210906,平成２２年（ワ）１１号,平成25.3.15,東京高判,issn:0448-0791#1462#p100,熱海市ストーカ炉談合損害賠償請求事件（平成２５．３．１５東京高判）＜経済法判例研究会２１７＞,
T3_generic_review,熱海市ストーカ炉談合損害賠償請求事件,損害賠償請求事件,36439,28210906,平成２２年（ワ）１１号,平成25.3.15,東京高判,ncid:AA12241495#197#p197.2,熱海市ストーカ炉談合損害賠償請求事件――信義則による後訴の遮断（平成２５．３．１５東京高判）,
T3_generic_review,東京地裁商事部によるファミリーマート事件決定とNTT都市開発事件,株式買取価格決定申立事件,12,28311518,令和３年（ヒ）６号／令和３年（ヒ）７号／令和３年（ヒ）９号／令和３年（ヒ）１１号,令和5.3.23,東京地決,issn:0289-1107#2337#p16,「公正な価格」における市場株価の取扱い――ファミリーマート株式買取価格決定申立事件決定を踏まえて（令和５．３．２３東京地,
T3_generic_review,モルフォ株式インサイダー取引に係る課徴金納付命令処分取消請求事件,金銭支払請求事件,25,29062422,令和１年（ワ）３５１７２号,令和3.1.26,東京地判,issn:0919-5807#33#p71,いわゆる給与ファクタリング取引により債権譲渡を受けた事業者による労働者の給与債権に対する支払請求が否定された事例――金銭,
T3_generic_review,富士見産婦人科病院損害賠償請求事件,損害賠償請求事件,36439,28172402,平成９年（ワ）４０４４号,平成11.6.30,東京地判,issn:0912-7194#15#p162,富士見産婦人科病院損害賠償請求事件（平成１１．６．３０東京地判）＜判決紹介＞,
T3_generic_review,岡崎管工事件,審決取消請求事件,6967,28140005,平成１４年（行ケ）４３３号,平成15.3.7,東京高判,issn:0448-0791#1284#p137,入札談合からの離脱の要件と時期――岡崎管工審決取消請求事件（平成１５．３．７東京高判）＜経済法判例研究会１１８＞,
T3_generic_review,FOI事件,審決取消請求事件,6967,28263020,平成２７年（ネ）３１４９号,平成30.3.23,東京高判,issn:0425-6247#815#p78,積水化成品工業株式会社ほか１名による審決取消請求事件判決について――ＥＰＳブロックの製造業者及び販売業者による受注調整事,
T3_generic_review,大陸交通事件,株主総会決議取消請求事件,165,28292822,令和１年（ワ）２４１４５号／令和２年（ワ）２１６７５号,令和3.4.8,東京地判,issn:0911-4408#448#p133,乾汽船の株主総会決議取消請求事件（令和３．４．８東京地判）＜最近の裁判動向＞,
T3_generic_review,長谷川工務店株主総会決議無効確認請求事件,株主総会決議無効確認請求事件,49,27800298,昭和６０年（ワ）１３７５２号,昭和61.1.28,東京地判,isbn:下級審商事判例評釈(昭和60年―63年)(慶応義塾大学法学研究会叢書68)#p86,横すべり監査役が行った自己監査が適法であるとされた事例――長谷川工務店株主総会決議無効確認請求事件（昭和６１．１．２８東,
T3_generic_review,長谷川工務店株主総会決議無効確認請求事件,株主総会決議無効確認請求事件,49,27800298,昭和６０年（ワ）１３７５２号,昭和61.1.28,東京地判,issn:0389-0538#v65n5#p145,横すべり監査役が行った自己監査が適法であるとされた事例――長谷川工務店株主総会決議無効確認請求事件（昭和６１．１．２８東,
T3_generic_review,溶融亜鉛めっき鋼板及び鋼帯の製造販売業者によるカラー鋼板価格カルテル事件,審決取消請求事件,6967,28233934,平成２４年（行ケ）１０号,平成25.12.13,東京高判,issn:0425-6247#764#p59,日新製鋼による審決取消請求事件――溶融亜鉛めっき鋼板及び鋼帯の製造販売業者によるカラー鋼板価格カルテル事件（平成２５．１,
T3_generic_review,二酸化炭素含有粘性組成物事件,特許権侵害差止等請求控訴事件,280,28272300,平成３０年（ネ）１００６３号,令和1.6.7,知財高判,issn:1340-847X#v70n2#p252,特許法１０２条２項及び３項に関する知財高裁大合議判決――特許権侵害差止等請求控訴事件（令和元．６．７知財高判）＜判例と実,
T3_generic_review,ホームレス退去強制損害賠償請求事件,損害賠償請求事件,36439,29025545,平成２６年（ワ）５４１５号,平成27.3.13,東京地判,issn:0287-8534#417#p83,ホームレス退去強制損害賠償請求事件（渋谷区）（平成２７．３．１３東京地判）＜判例解説＞（平成２８年索引・解説号）,
T3_generic_review,確定判決の効力を受ける第三者の民事訴訟,求償債権等請求事件,16,28213801,平成２４年（受）１０５号,平成25.11.21,最高一小決,issn:0439-2892#175#p113,求償債権等請求事件（平成２５．１１．２１最高一小判）＜日本法律家協会民事法判例研究会判例研究＞,
T3_generic_review,電算機プログラムの無断複製販売をめぐる損害賠償請求事件,損害賠償請求事件,36439,27755053,昭和５４年（ワ）１０８６７号,昭和57.12.6,東京地判,issn:0916-9806#v36n3#p32,電算機プログラムの無断複製販売をめぐる損害賠償請求事件（昭和５７．１２．６東京地判） （最近の判例から）,
T3_generic_review,不正競争防止法に基づく損害賠償請求控訴事件,損害賠償請求控訴事件,5262,28092569,平成１４年（ネ）１４１３号,平成16.9.29,東京高判,issn:0448-0791#1303#p156,不正競争防止法に基づく損害賠償請求控訴事件――ダイコク控訴審事件（平成１６．９．２９東京高判）＜経済法判例研究会１２８＞,
T3_generic_review,日本航空JAL不当労働行為救済命令取消請求事件,不当労働行為救済命令取消請求事件,361,28223591,平成２３年（行ウ）５１０号,平成26.8.28,東京地判,issn:0387-3420#v87n9#p126,会社更生手続における支配介入――日本航空ＪＡＬ不当労働行為救済命令取消請求事件（平成２６．８．２８東京地判）＜労働判例研,
T3_generic_review,異性化糖・水あめ・ぶどう糖価格カルテル事件,審決取消請求事件,6967,28250345,平成２８年（行ケ）５号,平成29.1.13,東京高判,issn:0425-6247#799#p56,異性化糖及び水あめ・ぶどう糖価格協定事件――加藤化学株式会社による審決取消請求事件東京高裁判決（平成２９．１．１３東京高,
